Days ago,Price (USD),Market Cap (USD),Volume (USD),Days ago,Price (USD),Market Cap (USD),Volume (USD),CV_9day,CC_9day,CV_20day,CC_20day,CV_50day,CC_50day,CV_200day,CC_200day,CV_365day,CC_365day
256.0,2.981646053313402,0.0,812098.1071552683,256.0,36680.06820180283,688726381047.1788,33536905027.710236,-22.181375679849626,-0.5741841433400757,-5.285321457083032,-0.02539907135480208,550.4507877844776,0.6066157685198793,,,,
257.0,3.045532229125511,0.0,1744755.782737934,257.0,37340.6792659422,699138611681.2975,37950798680.48171,-21.890132866279156,-0.5558399521973371,-1.655122023127682,-0.007254104280818344,572.1686386453271,0.6236314003355097,,,,
258.0,3.090161515203175,0.0,2366976.121099615,258.0,35714.75202018067,668664301773.5417,30650274657.695255,-11.012662177222479,-0.21259226618022597,24.687410911443955,0.09745353572154855,592.4480661484888,0.6391619330771592,,,,
259.0,3.2873411536612576,0.0,962913.7870625512,259.0,34775.07941347281,654239808356.6592,43184025044.772804,-5.686767620245971,-0.10965150063476939,58.23379441693855,0.2008544348305498,613.3133663165024,0.6584194820531514,,,,
260.0,3.0368872463015633,0.0,946576.0389543865,260.0,35710.220936529884,668521654364.6696,49991590067.73797,6.700803494180995,0.14538132147505742,103.27631176490137,0.332713180673455,638.2820437424314,0.6881456776799679,,,,
261.0,3.0823723459142567,0.0,1598541.73366171,261.0,38642.89555434217,723137484747.1467,40836817155.71973,3.155545649732824,0.06820058351529035,147.2454231471353,0.431893435647918,650.4408842866741,0.7033028550122866,,,,
262.0,3.3030079376280317,0.0,2287614.474031389,262.0,39406.934244116186,737668726732.3829,47026386118.47242,5.125634827738929,0.1145289359128901,185.95733486128083,0.5010064431627641,659.0973358946588,0.7133018604148236,,,,
263.0,3.2476490515886307,0.0,1883815.1053115753,263.0,38210.80521759389,715248689989.8947,48724794157.985054,6.033063603647601,0.11574576784828196,222.2774327936958,0.56733365382673,671.7036584873049,0.7248676188702826,,,,
264.0,3.0306799760013945,0.0,1848644.0567754623,264.0,38642.4422973396,723143072419.7241,71163197727.3351,9.533830087457277,0.15684935660075044,260.3449045021671,0.6355401463375764,687.8302668731095,0.7396426695121378,,,,
265.0,2.980888034576831,0.0,3052140.071588149,265.0,34977.527801962424,654558962027.5841,84358034875.51308,6.726117200585131,0.08792537863455416,278.44105469847824,0.6661869894715123,697.9280701343696,0.7473272876218128,,,,
266.0,2.6697099545956537,0.0,2797868.278220965,266.0,37520.31767547438,702143968883.5249,61178935273.653305,9.040053128140304,0.11019736170792013,297.37727377088254,0.7238652956615724,703.2175279922499,0.7603267485063719,,,,
267.0,2.917089680857414,0.0,1137760.2892968268,267.0,37339.63420134628,698762712553.7339,88706010988.29123,4.182809231301533,0.04706760813571548,309.9191412970988,0.7504596105498541,701.2355403225225,0.757915331938672,,,,
268.0,2.8805205787940973,0.0,2974728.5872269077,268.0,40437.73009625558,759679496751.2783,95001812130.50996,6.015411489680311,0.0714968013781096,329.26422865133947,0.7901340596442669,708.3758566819092,0.7639943645919834,,,,
269.0,3.1565912381470254,0.0,3398296.1421541413,269.0,37287.39140242737,697785056487.6051,141151477374.61298,28.84284714359105,0.29057099940387554,351.8394737797435,0.8128185814751184,714.8758633794705,0.7643244830802078,,,,
270.0,2.977525419974196,0.0,7361611.066320171,270.0,43091.04144756922,800545278567.6873,65037066859.11668,64.12881145341821,0.6125980955717781,368.494231993445,0.8698388801656277,728.4453992299765,0.7777158600652976,,,,
271.0,3.496958750333177,0.0,2486952.833069184,271.0,43780.82559782485,819256623328.7307,84054878923.85199,99.25444156388939,0.7245301002047766,379.2180206848118,0.8789225449631936,736.0802970454926,0.7780592964638706,,,,
272.0,3.5752612952696414,0.0,3861338.922733632,272.0,46585.06413538846,871695620615.745,70636455913.96016,148.64881752032383,0.843950664341161,395.47514958579717,0.9020033555019507,746.5057952986313,0.7872893574956015,,,,
273.0,3.787223000770714,0.0,2840132.3786993213,273.0,46780.902304688214,875321252276.1078,62896879696.14898,188.38101494197286,0.8929614148295698,407.8117357790745,0.9147099630285379,749.8069504571821,0.7891905731602704,,,,
274.0,3.892478927846148,0.0,1991708.6614246538,274.0,49913.26314398822,935962705739.4398,56820196964.51265,221.02537640794597,0.9363620462446784,411.6436568490557,0.9304484829780088,754.4340211944792,0.7973912683323688,,,,
275.0,4.137497383666413,0.0,2690598.53889368,275.0,49972.795398372444,934964766185.9642,104203551167.93765,249.05852951734317,0.9510868033015978,407.9555420167326,0.9367956379514717,749.8836755166451,0.8024070912588936,,,,
276.0,4.043516671372664,0.0,3004044.877049405,276.0,50004.76218313686,935512493150.826,75523928654.34041,261.5450004757116,0.9686463193932655,403.42978813790256,0.9501992489647878,742.3176525239863,0.8107078071012344,,,,
277.0,4.1092963226836385,0.0,2733744.964035271,277.0,56928.97235660158,1064993057463.8884,67726708140.565094,277.142262927731,0.9777788663908972,400.52212769159524,0.9613304403598579,735.2182698439491,0.8151925002309784,,,,
278.0,4.511858090079748,0.0,1909552.6258610652,278.0,55901.66759456145,1045714370754.1615,76672978747.69038,274.21906820843236,0.9770124123440024,376.7889419258246,0.9483033296509088,709.7152200821424,0.8092629763106606,,,,
279.0,4.325867310563355,0.0,2167695.5698122378,279.0,58213.926293744385,1088903483393.3053,67906284080.6139,265.343666614155,0.9729076665178676,351.20276356386546,0.9360958642013764,678.1193333872199,0.808313369721795,,,,
280.0,4.5324848689027455,0.0,1927709.7051390496,280.0,58771.881689509355,1099271802311.4957,66812167538.22713,255.26396550902317,0.9679393546031885,323.5846508201909,0.9231284237065294,648.7436658320203,0.8033089563143235,,,,
281.0,4.506965832271226,0.0,1097227.8296262915,281.0,57361.56904328887,1072831991777.4056,68154805947.0942,224.40435449604252,0.9632495642655536,287.35857537758386,0.9046861493365065,614.4157782608949,0.8053721663674954,,,,
282.0,4.330744843873568,0.0,1546922.873624733,282.0,56507.759439869595,1056801053574.5111,87510802710.77629,198.38632065126987,0.9602743614065499,262.68302981013017,0.8749754390879795,590.771689279961,0.8177434805434389,,,,
283.0,4.295469911071041,0.0,3005096.4413917074,283.0,57432.100227087576,1070969079353.5304,72158368257.54709,179.23078039574895,0.9570973439155303,255.22571112446056,0.8648170307299048,576.0122459192952,0.8302311809981758,,,,
284.0,4.268018240259436,0.0,2086988.7262899908,284.0,53464.37021950372,999775008412.3738,71296763919.13268,157.00066136436473,0.9536939850858598,252.26001948518586,0.8596520597566367,558.4517761575705,0.8411961171502305,,,,
285.0,3.873301732190569,0.0,2857134.8175912313,285.0,57200.30029871162,1069571255195.5189,54132470274.07509,139.92871935116264,0.9718019285902738,261.90804174418946,0.8934088794563484,551.1250333768355,0.8685194916091185,,,,
286.0,4.025956662694068,0.0,2892155.719036141,286.0,56600.74528738432,1057850321948.5465,39072664393.929405,119.61832137399048,0.9675857210813605,273.200175189278,0.895478198881485,546.1927974854816,0.8719200573859236,,,,
287.0,3.892299354868274,0.0,1255079.1322507367,287.0,57812.96915967891,1080897634123.2937,43967070045.82312,97.6934560721054,0.9580789035053116,273.48109972720914,0.9082463767670843,549.456012951078,0.8841155371411971,,,,
288.0,4.0013443077943,0.0,1537098.8857293187,288.0,57828.511814425874,1082721727348.0433,53879045974.4321,77.2733105299362,0.9464701181929147,270.6354308081991,0.9112607194379636,548.3281552757858,0.8832871370530255,,,,
289.0,3.901398494567132,0.0,1651582.0019109328,289.0,53596.70402266675,1001973605935.3958,46958036373.360306,53.79231528967228,0.8779386475195003,263.8645030781025,0.9204029888383457,539.7376421218968,0.8898356261133372,,,,
290.0,3.660108344201792,0.0,2384261.127608989,290.0,54810.6138506792,1024625833392.2412,48072930663.01449,46.837343023838734,0.851352270248857,266.5914147499417,0.9471764115770462,542.4595894739816,0.9002951277414322,,,,
291.0,3.6083813426406093,0.0,3144311.192668702,291.0,54991.81484262107,1027617870421.6592,48468560013.13787,43.62107169926854,0.840573763787896,267.24184475016244,0.9532617657490754,543.5687372452325,0.898325036352314,,,,
292.0,3.6628012419574696,0.0,2420657.34975235,292.0,53978.80554728962,1008389773189.793,60226926859.91649,40.53224331211052,0.8241602992631339,263.88096470601135,0.9567223046263635,539.7371482804857,0.893518992566519,,,,
293.0,3.5142756471101744,0.0,4396701.5554896705,293.0,48981.4413932161,915533819859.1393,46233432154.225266,43.25230897302847,0.8496354937919967,260.0237607881253,0.9606958839796271,533.3143411935372,0.8943208999741544,,,,
294.0,3.1571257867969256,0.0,2153570.3600732186,294.0,50133.1073963654,937014999515.3855,49296256745.65119,64.60743068335083,0.9764107095404655,269.26888547095194,0.9792952022272466,533.0846421145773,0.8977460968779949,,,,
295.0,3.186000370786854,0.0,2473186.919914984,295.0,51191.1246964079,956744203682.2198,91138220375.4599,93.36300698579633,0.9817959382151856,278.8777604853299,0.9791047077781737,532.8172987969909,0.8973294916278692,,,,
296.0,3.2693188755660283,0.0,2782350.762042932,296.0,51965.5664304852,971174701492.849,77897442831.71704,120.0232540819985,0.9849993541904908,284.9464001357474,0.978302886233903,531.769940588045,0.8967958631127098,,,,
297.0,3.1798494088296603,0.0,2586983.585741862,297.0,54190.07026283405,1012699264345.6595,56115370322.140594,149.82031042541368,0.9874535070090025,291.1369322750741,0.9748928121514734,530.2389794230263,0.896596287885922,,,,
298.0,3.311682812946032,0.0,2192678.2412965293,298.0,56294.728558586925,1055145534127.332,68166802215.759544,170.91122600981683,0.9865021134045087,299.44791053359114,0.9759887188343764,528.2418703609229,0.8940246791231098,,,,
299.0,3.4336020618131053,0.0,2954224.385846843,299.0,55721.166052695626,1043148020633.034,66156275209.79711,184.77633385848853,0.989162125041976,303.0486948573231,0.9750773805056244,522.8999725742658,0.8933729870689576,,,,
300.0,3.3820733742401012,0.0,1877624.0712190988,300.0,56288.94534001195,1053618163309.5769,102065957642.22952,195.54381776693464,0.9898534567099181,304.78083364392916,0.9742835093251586,512.8326570872819,0.8860551650790344,,,,
301.0,3.4220448492270465,0.0,3145000.3974758326,301.0,60273.86667694734,1125592412523.221,63808212132.53643,203.63719386840032,0.9895805966598228,305.4573173724735,0.9735382095662369,505.5506819658604,0.884583560445683,,,,
302.0,3.6491500113789757,0.0,2509605.2283356446,302.0,61497.299569441195,1149602869702.2644,86260673269.76614,202.9451355913021,0.995543730024995,297.6066522300708,0.9740560714662969,492.6401893808322,0.883728998644609,,,,
303.0,3.746377866772565,0.0,3165099.742391791,303.0,63179.772446084695,1179561609816.9358,60495376851.28074,187.88603397729977,0.9950783211213297,276.1719684591309,0.9636990781511112,469.9259777828261,0.8784561404056326,,,,
304.0,3.7272536713171007,0.0,2342260.052099673,304.0,62807.12323259299,1173412921929.8884,80157135507.58896,164.76440266730418,0.9831265077204818,248.74682176022822,0.9561910001774859,440.2407284765666,0.8704747517194917,,,,
305.0,3.7950212866796504,0.0,2045412.3280468981,305.0,63576.676041048275,1187737045885.1743,71993120011.18321,147.28956307792507,0.976694367854072,220.62934670628457,0.9483353812100876,412.95115242611865,0.8576662487191804,,,,
306.0,3.758829811919905,0.0,2656376.7994538094,306.0,59911.020594847316,1118532902101.5269,55994558888.5224,125.29590667004233,0.9700770730881488,186.58154328242568,0.9255271424033569,385.98853002589567,0.8492425703911437,,,,
307.0,3.6498581974587343,0.0,2312987.872095683,307.0,59988.02095852983,1120606689450.4702,46792500386.96501,109.1587564806436,0.9722892813766151,161.39450917549445,0.9058529815164125,381.5415774601086,0.8457089928596927,,,,
308.0,3.621002943322465,0.0,1598657.4756576128,308.0,59979.39281571831,1116221525334.3267,61788197398.73793,97.77481199681118,0.9646136752153593,141.95456484509754,0.8934156959421067,382.6086124804168,0.8342201236535529,,,,
309.0,3.6102494138676904,0.0,2683423.204076966,309.0,58152.993262141834,1085794662404.731,45880879041.76103,89.37572274516089,0.9660995972038695,123.03976148765587,0.8622352547195975,383.48430654300336,0.8241696300359388,,,,
310.0,3.481558395426964,0.0,1849137.2219190465,310.0,58065.644024815316,1083362883828.1199,48714359354.07226,83.29462313122013,0.9827220912295699,113.73793385449027,0.8693766944029904,376.90274080869403,0.7999758775648643,,,,
311.0,3.3763977936957246,0.0,879265.7330424114,311.0,56134.41738866435,1050759681844.6099,67617613532.43307,81.16006059303528,0.9887546464468833,111.22031712135603,0.8732656115667461,371.7126794525182,0.7924946117931098,,,,
312.0,3.2677068008734538,0.0,1870845.8933942034,312.0,58062.17872433649,1084341670320.8142,61497704158.13829,82.10859597857257,0.992126572867156,117.63168824658297,0.8674763490784455,366.1189545257404,0.780303523587876,,,,
313.0,3.3954706888849353,0.0,2209803.33292172,313.0,58706.81559311396,1096202611389.9541,54670173277.08731,80.83520041497405,0.9962296180130994,126.58602022568608,0.8700888196305083,359.59814488937434,0.7732657622159805,,,,
314.0,3.4061219179676825,0.0,1477057.631953429,314.0,58228.802623466196,1087344280109.6896,46156767978.177345,71.51051367152982,0.974000540305295,130.96641378662798,0.849483563128154,349.76774679005797,0.7665641926559491,,,,
315.0,3.3348477912426775,0.0,1300330.3829367491,315.0,57060.40665471088,1067101827372.9529,52067853987.600494,63.23206826069476,0.9654338147832716,131.63801794094417,0.8380955280957835,337.57555939305496,0.7457015540242163,,,,
316.0,3.324998939918261,0.0,1190077.889503221,316.0,59060.02678333801,1103133931136.5508,52224918752.08043,55.706200652535706,0.9510508047497911,140.35254326411433,0.8450823045488539,,,,,,
317.0,3.400475077683077,0.0,1293137.5738728566,317.0,58801.194843878126,1098583823874.2307,54320681400.56781,45.264921432765284,0.8770291301610926,158.1396139256543,0.8556876642768841,,,,,,
318.0,3.369322844212669,0.0,1249025.0358395807,318.0,58817.3738884188,1098127310946.8978,57495844477.9185,32.85782465172018,0.7662020107565828,169.21652724521599,0.8359522811866525,,,,,,
319.0,3.3831853794288484,0.0,2084807.1205520898,319.0,58668.628336761,1095293012032.8433,52387542500.621956,23.682203846263,0.6858165615424419,176.7012525221696,0.8401529540872227,,,,,,
320.0,3.359454575101535,0.0,3860880.4221333778,320.0,57634.92869447539,1075942162536.995,57387039705.47129,13.802745610661345,0.5140582672361117,182.50842223745002,0.8352351898709771,,,,,,
321.0,3.2771416803951854,0.0,2900841.634934826,321.0,55728.10132780653,1039333584621.1438,49315845081.42435,11.91781035041707,0.501539600353649,186.7064608845517,0.8294477338246211,,,,,,
322.0,3.0912510989416986,0.0,1230870.8915848848,322.0,55832.418109618324,1042184275332.6417,47285749218.66506,16.558800482587277,0.5631169013203995,188.70650256765154,0.8218169744097618,,,,,,
323.0,3.142946248392977,0.0,1412895.1432927626,323.0,55033.100480447036,1027209990794.8939,55442557956.15464,29.345753764751812,0.6512827696683433,191.3191265154297,0.8323187833803866,,,,,,
324.0,3.0184368009865197,0.0,1028856.069324634,324.0,51416.908304980054,959155260366.7408,63401640502.561295,42.60360113276198,0.7239185885209046,190.29427776915384,0.8311584549786417,,,,,,
325.0,2.8945408869489313,0.0,2520651.481887297,325.0,52526.86659704657,982797427007.2565,73029051195.05199,57.62663015826847,0.7555260451247872,190.88916529707845,0.835116719164285,,,,,,
326.0,2.9430519894468934,0.0,1801366.3048334378,326.0,54584.86994699455,1017637245492.0177,60383378707.04851,70.35238132856082,0.8116730493606028,192.88207620196133,0.8503318474052588,,,,,,
327.0,3.07384308195917,0.0,1126671.3503804624,327.0,54370.137557895185,1020641820438.662,62001716794.84347,88.11679056926353,0.8819089149429382,195.5428372706726,0.8728992579105725,,,,,,
328.0,3.0451901681436064,0.0,1655375.2311678682,328.0,57573.539344778685,1074356788297.177,55664123837.602554,113.95986107736798,0.916950474665416,195.31559220460517,0.8775688463742323,,,,,,
329.0,3.269924263805396,0.0,1412799.572463319,329.0,58376.15847137206,1090022321077.5006,54549112635.671715,135.55248850272102,0.9438541502980816,195.98340275091155,0.9092937449970254,,,,,,
330.0,3.383907214446289,0.0,1191867.1018362846,330.0,58243.27060892363,1086741150606.8165,51948388930.75819,146.25794179889948,0.9651133906269874,187.6736420754524,0.9092822187111013,,,,,,
331.0,3.551553783637895,0.0,848421.0873619793,331.0,57922.40959262911,1081065767945.8683,58387006275.72827,152.44816570912928,0.968849408743577,178.49347908254947,0.9169680300105403,,,,,,
332.0,3.545062358790787,0.0,940315.2787468648,332.0,59014.92563205099,1101028543248.462,63368268626.27834,151.18336861654126,0.9620399980243161,164.55152991100147,0.9129481028047082,,,,,,
333.0,3.653508532174703,0.0,1662074.1391086145,333.0,56830.253335076224,1060221966894.7418,63219904254.35453,142.95568275693952,0.9568857332229815,149.13944298799163,0.9125996498677074,,,,,,
334.0,3.5526890194750074,0.0,1032900.146365131,334.0,55805.32924923426,1049197142851.5631,70594488699.70683,131.86322640033154,0.9493703785617099,134.0489718041821,0.9001464122505796,,,,,,
335.0,3.5518841789781774,0.0,1319653.8334366109,335.0,59428.967566027764,1111684638819.0723,48104078384.27405,121.88832808890444,0.9342213411917043,123.73416079347271,0.8819846189256801,,,,,,
336.0,3.764372263741644,0.0,1282772.7108538612,336.0,61315.197932766816,1145191373521.5942,67332756651.27568,106.2428226854998,0.946008515986138,112.99590772969198,0.8857989391871662,,,,,,
337.0,3.89032478411209,0.0,1603988.3512977457,337.0,57353.86147197248,1069776383193.8628,59984971691.807,80.00738370907231,0.9624144716205103,105.56666423623957,0.8973900703613431,,,,,,
338.0,3.6841192593813004,0.0,1255647.4922240213,338.0,57788.86810329514,1077836070933.286,64605228617.76096,59.1841346771768,0.9477573967713654,104.91588801283001,0.8934700127752979,,,,,,
339.0,3.7631429937663,0.0,1538084.1742151657,339.0,56020.4877195857,1044805904677.5541,63560545036.79726,42.29654352869857,0.9449648522014429,107.61116749920912,0.9026432530590954,,,,,,
340.0,3.731159494607359,0.0,1941659.074014963,340.0,54700.273439277444,1018978819157.4177,57418251743.06042,27.277726124122882,0.9332823823753769,101.03456608465403,0.8696412460043333,,,,,,
341.0,3.6374101380633665,0.0,1506088.0594238194,341.0,52328.5359126325,974195000547.444,53568946625.62234,12.884991541317818,0.6995497148544729,95.38578695744803,0.8605876798948918,,,,,,
342.0,3.45654565728363,0.0,1920555.8229217704,342.0,51313.09262027362,955040794770.1399,46146324828.48082,6.345776997485179,0.533826770432218,90.26277095126596,0.8355595917834338,,,,,,
343.0,3.4091689441553705,0.0,1242280.753273385,343.0,49019.36859236582,916504852500.393,41478786533.38212,2.578157160323588,0.30265675332286124,86.30756448396225,0.8061141917385363,,,,,,
344.0,3.1827432664326514,0.0,859910.0532422252,344.0,49091.81488232977,911379300053.3455,56568112294.26829,1.4487663515997578,0.2123231947815784,85.95199014643254,0.8007252470906812,,,,,,
345.0,3.1610657537595523,0.0,1226007.6683047705,345.0,48727.45120080115,908517236707.5374,60749587836.169136,0.7864366653720614,0.1153194376995261,83.63602108139379,0.7499232735840873,,,,,,
346.0,3.175748756927953,0.0,1274531.3364476825,346.0,50577.45746915202,942969910364.1804,59212268141.16633,1.204465920072177,0.14207267009418914,,,,,,,,
347.0,3.3362322586760174,0.0,1777859.9831093915,347.0,48532.23678981703,905413239164.9064,53499537416.816475,5.5698610282829115,0.40026416826522226,,,,,,,,
348.0,3.217122018012373,0.0,1599517.1556005024,348.0,49787.33995949672,928146793676.4287,63218569171.598305,24.210933109002415,0.7724551869994242,,,,,,,,
349.0,3.242931721707479,0.0,1565772.1138700522,349.0,44970.163459946736,838307614585.1935,59679588927.08056,44.484973764639484,0.8449012738817318,,,,,,,,
350.0,2.9074579497996473,0.0,1765465.0060188465,350.0,46653.52639939581,869649724200.5775,50989764248.82767,66.1954672226562,0.9280785793155724,,,,,,,,
351.0,3.0426385108286698,0.0,1020582.1899737414,351.0,46551.48747675472,869070614247.8623,74357197463.7094,74.98925271123387,0.8904285171694262,,,,,,,,
352.0,3.087320141524126,0.0,2223832.9433896984,352.0,46992.665450048495,875883932252.4404,60355381275.54549,82.01762566298784,0.8983841287182164,,,,,,,,
353.0,2.98763584483063,0.0,3211310.0873618005,353.0,49849.378713583144,929081504353.552,73140585468.96529,84.07901072021386,0.8801683373149863,,,,,,,,
354.0,3.405714487072692,0.0,1746116.7810113225,354.0,48691.894831704405,904133801444.5278,116689607925.81473,84.12181908011173,0.860331869211846,,,,,,,,
355.0,3.342653087055348,0.0,3787584.229273137,355.0,54410.85629451601,1012091985973.4642,101532021847.06647,84.10615744186427,0.8567575700754285,,,,,,,,
356.0,3.7585178032183735,0.0,3817354.570129055,356.0,57669.3035269179,1075380337357.9143,61223272210.96276,76.88293603720163,0.8127734765360847,,,,,,,,
357.0,3.9618022349507513,0.0,1801487.310394524,357.0,56377.63347790987,1050555931433.1447,77351787996.10461,,,,,,,,,,
358.0,3.9485248448514145,0.0,2775427.5786706433,358.0,56038.72775892988,1044189900351.5892,71397235196.83829,,,,,,,,,,
359.0,3.95730378906165,0.0,2197019.8163800626,359.0,51733.075539032034,963911356673.4604,58486508605.55778,,,,,,,,,,
360.0,3.6616850128318688,0.0,1423765.4010969596,360.0,52143.6788446198,971516568847.578,68478739131.4286,,,,,,,,,,
361.0,3.626748192987324,0.0,2221941.498787688,361.0,49238.13690672487,917339726314.6964,64141133353.975624,,,,,,,,,,
362.0,3.5271397343266737,0.0,2174006.701981843,362.0,47898.487027633135,892345220938.2782,61061855793.76279,,,,,,,,,,
363.0,3.451029683415149,0.0,2760967.752737005,363.0,48607.8745224845,905515462576.995,57738376570.131905,,,,,,,,,,
364.0,3.6616351917590464,0.0,1716416.3444175995,364.0,46941.29208582354,874425017687.0778,55312381649.33813,,,,,,,,,,
